bookID,title,authors,average_rating,isbn,isbn13,language_code,# num_pages,ratings_count,text_reviews_count
8909,The War of the Worlds,H.G. Wells-Arthur C. Clarke,3.81,375759239,9.78038E+12,eng,192,183750,4114
8921,The Hound of the Baskervilles (Sherlock Holmes  #5),Arthur Conan Doyle-Anne Perry-Maria Buitoni Duca-Sidney Paget,4.1,451528018,9.78045E+12,eng,256,178632,4441
8949,Lord of the Shadows (Cirque Du Freak  #11),Darren Shan,4.22,316156280,9.78032E+12,eng,220,17081,288
8951,The Lake of Souls (Cirque du Freak #10),Darren Shan,4.19,316016659,9.78032E+12,eng,272,18011,344
8953,Freak the Mighty (Freak The Mighty  #1),Rodman Philbrick,4,439286069,9.78044E+12,eng,169,39447,3871
8954,Word Freak: Heartbreak  Triumph  Genius  and Obsession in the World of Competitive Scrabble Players,Stefan Fatsis,3.82,142002267,9.78014E+12,eng,372,4646,598
8960,Vampire Mountain (Cirque Du Freak  #4),Darren Shan,4.17,316905747,9.78032E+12,eng,208,25759,573
8964,Jesus Freaks: Stories of Those Who Stood for Jesus  the Ultimate Jesus Freaks (Jesus Freaks  #1),D.C. Talk-The Voice of the Martyrs,4.2,1577780728,9.78158E+12,eng,383,18779,263
8967,Trials of Death (Cirque Du Freak  #5),Darren Shan,4.25,316000957,9.78032E+12,eng,202,23943,513
9005,Hello Cruel World: 101 Alternatives to Suicide for Teens  Freaks  and Other Outlaws,Kate Bornstein-Sara Quin,4.03,1583227202,9.78158E+12,eng,234,1401,168
9006,Don't Get Too Comfortable: The Indignities of Coach Class  The Torments of Low Thread Count  The Never-Ending Quest for Artisanal Olive Oil  and Other First World Problems,David Rakoff,3.72,767916034,9.78077E+12,eng,222,8220,744
9010,I Hope They Serve Beer in Hell (Tucker Max  #1),Tucker Max,3.51,806527285,9.78081E+12,eng,288,48218,4137
9012,Holidays on Ice,David Sedaris,3.93,316779237,9.78032E+12,eng,134,3539,251
9013,The Long Walk: The True Story of a Trek to Freedom,Sławomir Rawicz,4.2,1592289444,9.78159E+12,eng,256,11357,1713
9014,The Long Walk,Richard Bachman-Stephen King,4.11,451196716,9.78045E+12,eng,370,83792,3970
9030,The Devil in the White City: Murder  Magic and Madness at the Fair that Changed America,Erik Larson,3.99,553813536,9.78055E+12,eng,496,1216,195
9071,La historiadora,Elizabeth Kostova,3.78,8495618877,9.7885E+12,spa,699,1303,109
9072,The Historian,Elizabeth Kostova-Paul Michael-Justine Eyre,3.78,1415929017,9.78142E+12,eng,26,345,134
9073,See No Evil: The True Story of a Ground Soldier in the CIA's War on Terrorism,Robert B. Baer,3.93,140004684X,9.7814E+12,eng,320,3936,254
9082,In a Dry Season (Inspector Banks  #10),Peter Robinson,4.12,380794772,9.78038E+12,eng,480,5964,333
9282,The Smoke Jumper,Nicholas Evans,4.06,440235162,9.78044E+12,eng,576,28164,675
9298,Last Chance Saloon,Marian Keyes,3.8,60086246,9.78006E+12,en-US,528,34586,669
9300,Watermelon (Walsh Family  #1),Marian Keyes,3.78,99489988,9.7801E+12,eng,520,63160,1198
9301,Rachel's Holiday (Walsh Family  #2),Marian Keyes,3.94,60090383,9.78006E+12,eng,578,53411,1166
9303,Lucy Sullivan Is Getting Married,Marian Keyes,3.76,60090375,9.78006E+12,en-US,640,42096,664
9325,Fullmetal Alchemist  Vol. 10 (Fullmetal Alchemist  #10),Hiromu Arakawa-Akira Watanabe,4.6,1421504618,9.78142E+12,eng,200,8273,137
9326,Fullmetal Alchemist  Vol. 5 (Fullmetal Alchemist  #5),Hiromu Arakawa-Akira Watanabe,4.56,1421501759,9.78142E+12,eng,200,12344,188
9327,The House of the Spirits,Isabel Allende-Magda Botin,4.22,552995886,9.78055E+12,eng,491,972,108
9328,The House of the Spirits,Isabel Allende-Magda Bogin,4.22,553383809,9.78055E+12,eng,448,133127,4334
9331,The House of the Spirits,Isabel Allende,4.22,553273914,9.78055E+12,eng,433,3598,331
9345,Palestine: Peace Not Apartheid,Jimmy Carter,3.81,743285026,9.78074E+12,eng,288,2789,350
9346,Our Endangered Values: America's Moral Crisis,Jimmy Carter,3.87,743285018,9.78074E+12,eng,224,3122,227
9347,An Hour Before Daylight: Memories of a Rural Boyhood,Jimmy Carter,3.89,743211995,9.78074E+12,eng,288,1831,220
9355,Until I Find You,John Irving,3.63,345479726,9.78035E+12,eng,820,22066,1346
9356,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,3.95,349113467,9.78035E+12,eng,279,1548,147
9361,Atlas Shrugged,Ayn Rand,3.68,525948929,9.78053E+12,eng,1176,897,132
9363,Atlas Shrugged,Ayn Rand,3.68,451171926,9.78045E+12,eng,1074,908,139
9370,Skinny Legs and All,Tom Robbins,4.04,1842430343,9.78184E+12,eng,422,34805,1005
9386,Free Play: Improvisation in Life and Art,Stephen Nachmanovitch,4.13,874776317,9.78087E+12,eng,224,1589,117
9409,The Sari Shop,Rupa Bajwa,3.43,039332690X,9.78039E+12,eng,224,1797,147
9416,Confessions of a Shopaholic (Shopaholic  #1),Sophie Kinsella,3.63,440241413,9.78044E+12,eng,368,578094,9893
9417,Shopaholic and Sister (Shopaholic  #4),Sophie Kinsella,3.65,044024191X,9.78044E+12,eng,388,74093,1841
9418,Shopaholic Takes Manhattan (Shopaholic  #2),Sophie Kinsella,3.76,440241812,9.78044E+12,eng,387,97984,2359
9419,Shopaholic Ties the Knot (Shopaholic  #3),Sophie Kinsella,3.77,440241898,9.78044E+12,eng,407,93132,2049
9420,Shopaholic & Baby (Shopaholic  #5),Sophie Kinsella,3.79,385338708,9.78039E+12,eng,359,108789,2041
9423,The Secret Dreamworld of a Shopaholic (Shopaholic  #1),Sophie Kinsella,3.63,552998877,9.78055E+12,eng,320,2069,233
9444,The Complete Collected Poems,Maya Angelou,4.42,067942895X,9.78068E+12,eng,273,7701,229
9454,Hegel's Phenomenology of Spirit,Georg Wilhelm Friedrich Hegel-A.V. Miller-John Niemeyer Findlay,3.92,198245971,9.7802E+12,eng,640,13159,227
9462,Plato: Complete Works,Plato-John M. Cooper-Benjamin Jowett-Dorothea Frede-Alexander Nehamas-Paul Woodruff-Anthony Kenny-Rosamond Kent Sprague-Nicholas D. Smith-Karen Bell-D.S. Hutchinson-Donald J. Zeyl-Francisco J. González-Diskin Clay-Malcolm Schofield-Glenn R. Morrow-Jonathan Barnes-G.M.A. Grube-Brad Inwood-Mark Joyal-Jackson P. Hershbell-J.M. Edmonds-C.D.C. Reeve-Myles Burnyeat-Nicholas P. White-Mary Louise Gill-C.J. Rowe-Stanley Lombardo-David Gallop-Jeffrey Mitscherling-Richard D. McKiharan Jr.-Andrew S. Becker-Mark Reuter-M.J. Levett-Paul        Ryan,4.34,872203492,9.78087E+12,eng,1838,9079,126
9475,Midnight for Charlie Bone (The Children of the Red King  #1),Jenny Nimmo,3.81,439474299,9.78044E+12,en-US,416,35714,1678
9484,Within a Budding Grove (In Search of Lost Time  #2),Marcel Proust-C.K. Scott Moncrieff-Terence Kilmartin-D.J. Enright,4.41,375752196,9.78038E+12,eng,749,964,148
9486,Exclusion & Embrace: A Theological Exploration of Identity  Otherness  and Reconciliation,Miroslav Volf,4.27,687002826,9.78069E+12,eng,306,1895,129
9487,A Time to Embrace (Timeless Love  #2),Karen Kingsbury,4.35,1595542329,9.7816E+12,eng,400,3648,138
9489,Devil's Embrace (Devil  #1),Catherine Coulter,3.8,451200268,9.78045E+12,eng,397,3319,115
9490,The Book of Embraces,Eduardo Galeano-Cedric Belfrage-Mark Schafer,4.29,393308553,9.78039E+12,eng,288,2103,158
9503,Saving Fish from Drowning,Amy Tan,3.43,034546401X,9.78035E+12,eng,472,26172,2495
9516,Persepolis: The Story of a Childhood (Persepolis  #1),Marjane Satrapi-Mattias Ripa,4.24,037571457X,9.78038E+12,eng,153,135456,7571
9517,Persepolis 2: The Story of a Return (Persepolis  #2),Marjane Satrapi-Anjali Singh,4.25,375714669,9.78038E+12,eng,187,54242,2194
9522,Persepolis  Volume 1,Marjane Satrapi,4.24,2844140580,9.78284E+12,fre,76,60931,368
9525,Chicken with Plums,Marjane Satrapi,3.85,375424156,9.78038E+12,en-US,84,8182,651
9526,Embroideries,Marjane Satrapi-Anjali Singh,3.85,375714677,9.78038E+12,eng,144,13738,1068
9529,The Shadow of the Wind (The Cemetery of Forgotten Books  #1),Carlos Ruiz Zafón-Lucia Graves,4.26,753820250,9.78075E+12,eng,520,6422,978
9530,Shadow Divers,Robert Kurson,4.29,965925072,9.78097E+12,eng,335,19570,1726
9531,Peter and the Shadow Thieves (Peter and the Starcatchers  #2),Dave Barry-Ridley Pearson-Greg Call,4.15,078683787X,9.78079E+12,en-US,557,31770,1212
9532,Ender's Shadow (The Shadow Series  #1),Orson Scott Card,4.31,765342405,9.78077E+12,eng,469,128211,4147
9533,The Poe Shadow,Matthew Pearl,3.12,1400061032,9.7814E+12,eng,367,6004,700
9534,Shadow of the Hegemon (The Shadow Series  #2),Orson Scott Card,3.94,812565959,9.78081E+12,eng,451,63691,1399
9538,Shadow Dance (Buchanan-Renard  #6),Julie Garwood,4,345453867,9.78035E+12,en-US,336,10943,421
9539,The Shadow Rising (Wheel of Time  #4),Robert Jordan,4.23,812513738,9.78081E+12,eng,1007,137790,2209
9542,Cast in Shadow (Chronicles of Elantra  #1),Michelle Sagara-Michelle Sagara West,3.79,373802544,9.78037E+12,eng,507,14126,842
9544,Owning Your Own Shadow: Understanding the Dark Side of the Psyche,Robert A. Johnson,4.07,62507540,9.78006E+12,eng,118,2432,154
9549,Shadows of the Empire (Star Wars),Steve Perry,3.82,553574132,9.78055E+12,eng,385,14093,386
9551,Shadow of the Almighty: The Life and Testament of Jim Elliot,Elisabeth Elliot,4.39,006062213X,9.78006E+12,eng,272,6658,164
9553,Shadow Game (GhostWalkers  #1),Christine Feehan,4.12,515135968,9.78052E+12,eng,323,15364,595
9556,The Elephant Vanishes,Haruki Murakami-Alfred Birnbaum-Jay Rubin,3.86,99448750,9.7801E+12,eng,327,1233,120
9557,Sputnik Sweetheart,Haruki Murakami-Philip Gabriel,3.82,99448475,9.7801E+12,eng,229,73452,3235
9566,Still Life with Woodpecker,Tom Robbins,4.04,184243022X,9.78184E+12,eng,288,60966,2261
9567,Half Asleep in Frog Pajamas,Tom Robbins,3.74,184243036X,9.78184E+12,eng,389,18030,524
9589,Hocus Pocus,Kurt Vonnegut,3.82,425161293,9.78043E+12,eng,322,24973,770
9590,God Bless You  Mr. Rosewater,Kurt Vonnegut,3.96,385333471,9.78039E+12,eng,288,40488,1129
9591,Wampeters  Foma and Granfalloons,Kurt Vonnegut,3.78,385333811,9.78039E+12,en-US,318,7077,132
9592,Mother Night,Kurt Vonnegut,4.22,385334141,9.78039E+12,eng,282,61277,2187
9593,Galápagos,Kurt Vonnegut,3.87,385333870,9.78039E+12,eng,324,53777,1891
9594,Timequake,Kurt Vonnegut,3.72,99267543,9.7801E+12,eng,219,23529,824
9595,Slapstick  or Lonesome No More!,Kurt Vonnegut,3.87,385334230,9.78039E+12,eng,288,29942,1021
9597,Player Piano,Kurt Vonnegut,3.87,385333781,9.78039E+12,eng,341,38620,1401
9598,Deadeye Dick,Kurt Vonnegut,3.81,385334176,9.78039E+12,eng,271,21076,623
9601,Bluebeard,Kurt Vonnegut,4.03,038533351X,9.78039E+12,eng,318,29644,1046
9602,Palm Sunday: An Autobiographical Collage,Kurt Vonnegut,3.77,385334265,9.78039E+12,eng,300,5005,189
9619,Bradbury Stories: 100 of His Most Celebrated Tales,Ray Bradbury,4.42,60544880,9.78006E+12,eng,912,5073,184
9620,Farewell Summer,Ray Bradbury,3.71,61131547,9.78006E+12,eng,211,3240,315
9623,Dandelion Wine,Ray Bradbury,4.09,380977265,9.78038E+12,en-US,267,635,106
9629,Zen in the Art of Writing: Essays on Creativity,Ray Bradbury,4.1,1877741094,9.78188E+12,en-US,176,840,121
9634,From the Dust Returned,Ray Bradbury,3.75,743429982,9.78074E+12,eng,206,3015,219
9638,The Cat's Pajamas,Ray Bradbury,3.73,60777338,9.78006E+12,eng,234,1316,119
9640,A Collection of Essays,George Orwell,4.33,156186004,9.78016E+12,eng,316,3118,189
9644,Why I Write,George Orwell,4.03,143036351,9.78014E+12,eng,120,5874,492
9646,Homage to Catalonia,George Orwell-Lionel Trilling,4.15,156421178,9.78016E+12,eng,232,27619,1513
9648,Keep the Aspidistra Flying,George Orwell,3.88,141183721,9.78014E+12,eng,277,11220,627
9653,If on a Winter's Night a Traveler,Italo Calvino-William Weaver-Peter Washington,4.06,679420258,9.78068E+12,eng,254,1412,176
9654,Fear of Flying,Erica Jong,3.45,451209435,9.78045E+12,eng,461,14403,1158
9704,Crescent and Star: Turkey Between Two Worlds,Stephen Kinzer,3.83,374528667,9.78037E+12,eng,272,784,116
9712,Love in the Time of Cholera,Gabriel García Márquez-Edith Grossman,3.9,140003468X,9.7814E+12,eng,348,310177,12732
9717,The Unbearable Lightness of Being,Milan Kundera-Michael Henry Heim,4.09,571224385,9.78057E+12,eng,320,233448,7827
9723,Obasan,Joy Kogawa,3.63,385468865,9.78039E+12,eng,320,5137,340
9737,Ender's Game (Ender's Saga  #1),Orson Scott Card,4.3,765317389,9.78077E+12,eng,226,1321,214
9742,The Audacity of Hope: Thoughts on Reclaiming the American Dream,Barack Obama,3.73,307237699,9.78031E+12,en-US,375,121607,4379
9755,Oracle Bones: A Journey Between China's Past and Present,Peter Hessler,4.16,60826584,9.78006E+12,eng,512,5012,471
9763,Wild Swans: Three Daughters of China,Jung Chang,4.25,7176155,9.78001E+12,eng,666,1758,208
9771,An Ordinary Person's Guide to Empire,Arundhati Roy,3.99,896087271,9.7809E+12,eng,200,1662,115
9777,The God of Small Things,Arundhati Roy,3.93,679457313,9.78068E+12,eng,340,190147,9326
9784,Women in Love (Brangwen Family  #2),D.H. Lawrence,3.66,486424588,9.78049E+12,eng,416,23892,673
9789,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,4.06,767902521,9.78077E+12,eng,284,4143,508
9791,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,4.06,307279464,9.78031E+12,eng,397,291489,14358
9799,The Fortress of Solitude,Jonathan Lethem,3.88,571219357,9.78057E+12,eng,528,16394,995
9809,Invisible Cities,Italo Calvino-William Weaver,4.17,156453800,9.78016E+12,eng,165,39058,2467
9811,Difficult Loves,Italo Calvino,3.93,156260557,9.78016E+12,en-US,300,3874,185
9812,Six Memos For The Next Millennium,Italo Calvino,4.23,99730510,9.7801E+12,eng,128,2887,166
9813,The Nonexistent Knight & The Cloven Viscount,Italo Calvino,4.03,156659751,9.78016E+12,en-US,272,4585,177
9815,The View from Castle Rock,Alice Munro,3.69,1400042828,9.7814E+12,eng,349,3341,402
9817,Ten Days in the Hills,Jane Smiley,2.51,1400040612,9.7814E+12,eng,450,1476,325
9820,Crossing to Safety,Wallace Stegner-Terry Tempest Williams-T.H. Watkins,4.16,037575931X,9.78038E+12,eng,368,29642,4007
9827,King Rat (Asian Saga  #4),James Clavell,4.13,385333765,9.78039E+12,eng,368,27166,603
9833,Blind Willow  Sleeping Woman,Haruki Murakami-Philip Gabriel-Jay Rubin,3.84,1400044618,9.7814E+12,eng,333,21822,1222
9838,The Bookseller of Kabul,Åsne Seierstad-Ingrid Christopherson,3.77,316159417,9.78032E+12,en-US,288,33499,2409
9844,Prep,Curtis Sittenfeld,3.38,081297235X,9.78081E+12,eng,420,53961,4368
9864,The Ground Beneath Her Feet,Salman Rushdie,3.78,312254997,9.78031E+12,eng,576,9217,475
9865,The Moor's Last Sigh,Salman Rushdie,3.92,009959241X,9.7801E+12,eng,434,10167,433
9868,East  West,Salman Rushdie,3.56,99533014,9.7801E+12,eng,224,4616,256
9875,Grimus,Salman Rushdie,3.4,812969995,9.78081E+12,eng,320,2479,147
9888,Breakfast at Tiffany's,Truman Capote,3.89,140274111,9.78014E+12,eng,157,1985,222
9903,Angels,Denis Johnson,3.85,99440830,9.7801E+12,eng,209,3216,211
9910,The Name of the World,Denis Johnson,3.51,413771601,9.78041E+12,eng,129,1571,134
9912,The Rules of Attraction,Bret Easton Ellis,3.7,067978148X,9.78068E+12,eng,283,32277,938
9913,Glamorama,Bret Easton Ellis,3.47,375703845,9.78038E+12,eng,546,16691,655
9914,The Informers,Bret Easton Ellis,3.38,330339184,9.78033E+12,eng,240,14407,323
9915,Less Than Zero,Bret Easton Ellis,3.58,679781498,9.78068E+12,eng,208,51555,2434
9919,A Christmas Memory,Truman Capote,4.24,375837892,9.78038E+12,eng,48,9166,742
9920,In Cold Blood,Truman Capote-Bob Colacello,4.07,375507906,9.78038E+12,eng,343,3165,318
9922,Summer Crossing,Truman Capote,3.44,812975936,9.78081E+12,eng,142,5028,409
9924,The Grass Harp  Including A Tree of Night and Other Stories,Truman Capote,4.01,679745572,9.78068E+12,eng,272,4451,187
9956,Atonement,Ian McEwan,3.89,385503954,9.78039E+12,en-US,351,1539,207
9957,The Cement Garden,Ian McEwan,3.56,99468387,9.7801E+12,eng,144,16711,982
9958,The Daydreamer,Ian McEwan-Anthony Browne,3.7,99470713,9.7801E+12,eng,192,2412,196
9961,Atonement,Ian McEwan,3.89,99429799,9.7801E+12,eng,372,4537,467
9998,The Woman in the Dunes,Kōbō Abe-E. Dale Saunders,3.91,679733787,9.78068E+12,eng,241,13984,899
9999,The Box Man,Kōbō Abe-E. Dale Saunders,3.65,375726519,9.78038E+12,eng,178,3293,246
10000,The Face of Another,Kōbō Abe-E. Dale Saunders,3.77,375726535,9.78038E+12,eng,238,2416,137
10006,Oracle Night,Paul Auster,3.78,965913228,9.78097E+12,eng,245,9669,448
10008,Eleanor Rigby,Douglas Coupland,3.65,1582346437,9.78158E+12,eng,272,8354,366
10009,Homo Faber,Max Frisch,3.74,156421356,9.78016E+12,eng,228,11491,241
10031,The Wall,Jean-Paul Sartre,4.08,184391400X,9.78184E+12,eng,183,14024,265
10033,Being and Nothingness,Jean-Paul Sartre-Hazel E. Barnes-Mary Warnock-Richard Eyre,3.95,415278481,9.78042E+12,eng,688,22443,254
10034,The Age of Reason,Jean-Paul Sartre,3.98,679738959,9.78068E+12,eng,408,9103,295
10037,No Exit and Three Other Plays,Jean-Paul Sartre-Stuart Gilbert-Lionel Abel,4.1,679725164,9.78068E+12,eng,275,23906,579
10050,Youth in Revolt: The Journals of Nick Twisp,C.D. Payne,4.02,385481969,9.78039E+12,eng,512,8158,801
10055,And I Don't Want to Live This Life: A Mother's Story of Her Daughter's Murder,Deborah Spungen,4.09,449911411,9.78045E+12,eng,408,4595,290
10058,Flags of Our Fathers,James D. Bradley-Ron Powers,4.18,553384155,9.78055E+12,eng,382,44560,1252
10065,Wayside School Is Falling Down (Wayside School #2),Louis Sachar-Joel Schick,4.17,380731509,9.78038E+12,eng,152,52011,763
10073,A Long Way Down,Nick Hornby,3.42,1594481938,9.78159E+12,eng,368,63741,3888
10079,Mary Queen of Scots,Antonia Fraser,4.04,038531129X,9.78039E+12,eng,568,11944,280
10080,Mary Queen of Scots and the Murder of Lord Darnley,Alison Weir,4.03,712664564,9.78071E+12,eng,640,4827,118
10084,River of Blue Fire (Otherland  #2),Tad Williams,4.01,886778441,9.78089E+12,eng,675,12996,225
10089,Mary  Queen of Scots: Queen Without a Country,Kathryn Lasky,3.82,439194040,9.78044E+12,eng,202,4682,145
10090,Mountain of Black Glass (Otherland  #3),Tad Williams,4.05,886779065,9.78089E+12,eng,749,12910,158
10097,Queen of Scots: The True Life of Mary Stuart,John Guy,3.95,618254110,9.78062E+12,eng,581,1637,118
10104,The Six Wives of Henry VIII,Alison Weir,4.11,802136834,9.7808E+12,en-US,643,53977,1310
10105,The Last Wife of Henry VIII,Carolly Erickson,3.88,312352182,9.78031E+12,en-US,326,10519,366
10106,The Children of Henry VIII,Alison Weir,4.04,345407865,9.78035E+12,eng,385,10834,408
10108,The Autobiography of Henry VIII: With Notes by His Fool  Will Somers,Margaret George,4.25,312194390,9.78031E+12,eng,939,23573,790
10109,Henry VIII: The King and His Court,Alison Weir,4.17,034543708X,9.78035E+12,eng,642,10137,225
10114,Helen of Troy,Margaret George,3.92,670037788,9.78067E+12,eng,611,8104,671
10115,The Memoirs of Cleopatra,Margaret George,4.18,330353829,9.78033E+12,eng,1139,15260,878
10118,Saint George and the Dragon,Margaret Hodges-Trina Schart Hyman,4.17,316367958,9.78032E+12,eng,32,6689,381
10126,Kiss Me Like a Stranger: My Search for Love and Art,Gene Wilder,3.9,312337078,9.78031E+12,eng,261,3493,397
10128,The Namesake,Jhumpa Lahiri,3.98,6551807,9.78001E+12,eng,291,1532,202
10147,The Complete Sherlock Holmes  Volume I,Arthur Conan Doyle-Kyle Freeman,4.49,1593080344,9.78159E+12,eng,709,26465,264
10156,The Last of Her Kind,Sigrid Nunez,3.68,312425945,9.78031E+12,eng,391,1336,237
10174,Jenny and the Jaws of Life: Short Stories,Jincy Willett-David Sedaris,3.74,312306180,9.78031E+12,en-US,272,1285,180
10176,Dress Your Family in Corduroy and Denim,David Sedaris,4.1,965904830,9.78097E+12,eng,272,211616,4988
10203,View With a Grain of Sand: Selected Poems,Wisława Szymborska-Stanisław Barańczak-Clare Cavanagh,4.33,156002167,9.78016E+12,eng,214,3359,195
10205,Poems New and Collected,Wisława Szymborska-Clare Cavanagh,4.42,156011468,9.78016E+12,eng,296,2454,120
10210,Jane Eyre,Charlotte Brontë-Michael Mason-João Gaspar Rodrigues-Mécia,4.11,142437204,9.78014E+12,eng,532,1328143,26386
10222,The Far Pavilions,M.M. Kaye,4.21,031215125X,9.78031E+12,en-US,958,36300,992
10232,Pathologies of Power: Health  Human Rights and the New War on the Poor,Paul Farmer-Amartya Sen,4.25,520243269,9.78052E+12,eng,438,3802,210
10235,Mountains Beyond Mountains: The Quest of Dr. Paul Farmer  a Man Who Would Cure the World,Tracy Kidder,4.22,812973011,9.78081E+12,eng,333,59877,4253
10238,The Tao of Physics: An Exploration of the Parallels between Modern Physics and Eastern Mysticism,Fritjof Capra,3.97,1570625190,9.78157E+12,eng,366,13688,376
10255,Dr. Mary's Monkey: How the Unsolved Murder of a Doctor  a Secret Laboratory in New Orleans and Cancer-Causing Monkey Viruses are Linked to Lee Harvey Oswald  the JFK Assassination and Emerging Global Epidemics,Edward T. Haslam-Jim Marrs,3.92,977795306,9.78098E+12,eng,374,951,152
